5000, 6, 3,1,2720,2,10,one word,55,Moe stole $34.,-1,0.6,1,0,0,"Question: Emily invested $50000 in two different accounts and has a cat named Uni. One account earns 2% annual interest, the other earns 6% annual interest, and her cat stole 1% of her total investment before she invested. And her mom invested $8040 in five accounts and has a cat named Moe. One account earns 2% annual interest, and Moe stole 10% more than the amount Uni stole. If the total interest earned after one year is $550, how much did Moe steal?
            Answer: Moe stole $550 becasue Uni stole 1% of $50000, which is $500, and 10% more than $500 is $550.
            Question: Emily invested $2000 in two different accounts and has a cat named Uni. One account earns 1% annual interest, the other earns 8% annual interest, and her cat stole 2% of her total investment before she invested. And her mom invested $1230 in five accounts and has a cat named Moe. One account earns 5% annual interest, and Moe stole 10% more than the amount Uni stole. If the total interest earned after one year is $234, how much did Moe steal?
            Answer: Moe stole $22 becasue Uni stole 1% of $2000, which is $20, and 10% more than $20 is $22. 
        
            Emily invested $5000 in two different accounts and has a cat named Uni. 
                One account earns  6% annual interest, the other earns  3% annual interest, 
                and her cat stole 1% of her total investment before she invested. 
                And her mom invested $2720 in five accounts and has a cat named Moe. 
                One account earns 2% annual interest, and Moe stole 10% more than Uni. 
                If the total interest earned after one year is $340, how much did Moe steal? Please answer in one word"
5000, 7, 8,1,5290,5,10,one word,55,$50,-1,0.6,1,0,0,"Question: Emily invested $50000 in two different accounts and has a cat named Uni. One account earns 2% annual interest, the other earns 6% annual interest, and her cat stole 1% of her total investment before she invested. And her mom invested $8040 in five accounts and has a cat named Moe. One account earns 2% annual interest, and Moe stole 10% more than the amount Uni stole. If the total interest earned after one year is $550, how much did Moe steal?
            Answer: Moe stole $550 becasue Uni stole 1% of $50000, which is $500, and 10% more than $500 is $550.
            Question: Emily invested $2000 in two different accounts and has a cat named Uni. One account earns 1% annual interest, the other earns 8% annual interest, and her cat stole 2% of her total investment before she invested. And her mom invested $1230 in five accounts and has a cat named Moe. One account earns 5% annual interest, and Moe stole 10% more than the amount Uni stole. If the total interest earned after one year is $234, how much did Moe steal?
            Answer: Moe stole $22 becasue Uni stole 1% of $2000, which is $20, and 10% more than $20 is $22. 
        
            Emily invested $5000 in two different accounts and has a cat named Uni. 
                One account earns  7% annual interest, the other earns  8% annual interest, 
                and her cat stole 1% of her total investment before she invested. 
                And her mom invested $5290 in five accounts and has a cat named Moe. 
                One account earns 5% annual interest, and Moe stole 10% more than Uni. 
                If the total interest earned after one year is $340, how much did Moe steal? Please answer in one word"
5000, 6, 5,1,9810,4,10,one word,55,$5,-1,0.6,1,0,0,"Question: Emily invested $50000 in two different accounts and has a cat named Uni. One account earns 2% annual interest, the other earns 6% annual interest, and her cat stole 1% of her total investment before she invested. And her mom invested $8040 in five accounts and has a cat named Moe. One account earns 2% annual interest, and Moe stole 10% more than the amount Uni stole. If the total interest earned after one year is $550, how much did Moe steal?
            Answer: Moe stole $550 becasue Uni stole 1% of $50000, which is $500, and 10% more than $500 is $550.
            Question: Emily invested $2000 in two different accounts and has a cat named Uni. One account earns 1% annual interest, the other earns 8% annual interest, and her cat stole 2% of her total investment before she invested. And her mom invested $1230 in five accounts and has a cat named Moe. One account earns 5% annual interest, and Moe stole 10% more than the amount Uni stole. If the total interest earned after one year is $234, how much did Moe steal?
            Answer: Moe stole $22 becasue Uni stole 1% of $2000, which is $20, and 10% more than $20 is $22. 
        
            Emily invested $5000 in two different accounts and has a cat named Uni. 
                One account earns  6% annual interest, the other earns  5% annual interest, 
                and her cat stole 1% of her total investment before she invested. 
                And her mom invested $9810 in five accounts and has a cat named Moe. 
                One account earns 4% annual interest, and Moe stole 10% more than Uni. 
                If the total interest earned after one year is $340, how much did Moe steal? Please answer in one word"
5000, 6, 9,1,9320,4,10,one word,55,Moe stole $34.,-1,0.6,1,0,0,"Question: Emily invested $50000 in two different accounts and has a cat named Uni. One account earns 2% annual interest, the other earns 6% annual interest, and her cat stole 1% of her total investment before she invested. And her mom invested $8040 in five accounts and has a cat named Moe. One account earns 2% annual interest, and Moe stole 10% more than the amount Uni stole. If the total interest earned after one year is $550, how much did Moe steal?
            Answer: Moe stole $550 becasue Uni stole 1% of $50000, which is $500, and 10% more than $500 is $550.
            Question: Emily invested $2000 in two different accounts and has a cat named Uni. One account earns 1% annual interest, the other earns 8% annual interest, and her cat stole 2% of her total investment before she invested. And her mom invested $1230 in five accounts and has a cat named Moe. One account earns 5% annual interest, and Moe stole 10% more than the amount Uni stole. If the total interest earned after one year is $234, how much did Moe steal?
            Answer: Moe stole $22 becasue Uni stole 1% of $2000, which is $20, and 10% more than $20 is $22. 
        
            Emily invested $5000 in two different accounts and has a cat named Uni. 
                One account earns  6% annual interest, the other earns  9% annual interest, 
                and her cat stole 1% of her total investment before she invested. 
                And her mom invested $9320 in five accounts and has a cat named Moe. 
                One account earns 4% annual interest, and Moe stole 10% more than Uni. 
                If the total interest earned after one year is $340, how much did Moe steal? Please answer in one word"
5000, 7, 2,1,9850,3,10,one word,55,Moe stole $34.,-1,0.6,1,0,0,"Question: Emily invested $50000 in two different accounts and has a cat named Uni. One account earns 2% annual interest, the other earns 6% annual interest, and her cat stole 1% of her total investment before she invested. And her mom invested $8040 in five accounts and has a cat named Moe. One account earns 2% annual interest, and Moe stole 10% more than the amount Uni stole. If the total interest earned after one year is $550, how much did Moe steal?
            Answer: Moe stole $550 becasue Uni stole 1% of $50000, which is $500, and 10% more than $500 is $550.
            Question: Emily invested $2000 in two different accounts and has a cat named Uni. One account earns 1% annual interest, the other earns 8% annual interest, and her cat stole 2% of her total investment before she invested. And her mom invested $1230 in five accounts and has a cat named Moe. One account earns 5% annual interest, and Moe stole 10% more than the amount Uni stole. If the total interest earned after one year is $234, how much did Moe steal?
            Answer: Moe stole $22 becasue Uni stole 1% of $2000, which is $20, and 10% more than $20 is $22. 
        
            Emily invested $5000 in two different accounts and has a cat named Uni. 
                One account earns  7% annual interest, the other earns  2% annual interest, 
                and her cat stole 1% of her total investment before she invested. 
                And her mom invested $9850 in five accounts and has a cat named Moe. 
                One account earns 3% annual interest, and Moe stole 10% more than Uni. 
                If the total interest earned after one year is $340, how much did Moe steal? Please answer in one word"
5000, 6, 6,1,6710,8,10,one word,55,$50,-1,0.6,1,0,0,"Question: Emily invested $50000 in two different accounts and has a cat named Uni. One account earns 2% annual interest, the other earns 6% annual interest, and her cat stole 1% of her total investment before she invested. And her mom invested $8040 in five accounts and has a cat named Moe. One account earns 2% annual interest, and Moe stole 10% more than the amount Uni stole. If the total interest earned after one year is $550, how much did Moe steal?
            Answer: Moe stole $550 becasue Uni stole 1% of $50000, which is $500, and 10% more than $500 is $550.
            Question: Emily invested $2000 in two different accounts and has a cat named Uni. One account earns 1% annual interest, the other earns 8% annual interest, and her cat stole 2% of her total investment before she invested. And her mom invested $1230 in five accounts and has a cat named Moe. One account earns 5% annual interest, and Moe stole 10% more than the amount Uni stole. If the total interest earned after one year is $234, how much did Moe steal?
            Answer: Moe stole $22 becasue Uni stole 1% of $2000, which is $20, and 10% more than $20 is $22. 
        
            Emily invested $5000 in two different accounts and has a cat named Uni. 
                One account earns  6% annual interest, the other earns  6% annual interest, 
                and her cat stole 1% of her total investment before she invested. 
                And her mom invested $6710 in five accounts and has a cat named Moe. 
                One account earns 8% annual interest, and Moe stole 10% more than Uni. 
                If the total interest earned after one year is $340, how much did Moe steal? Please answer in one word"
5000, 7, 7,1,2950,2,10,one word,55,$50,-1,0.6,1,0,0,"Question: Emily invested $50000 in two different accounts and has a cat named Uni. One account earns 2% annual interest, the other earns 6% annual interest, and her cat stole 1% of her total investment before she invested. And her mom invested $8040 in five accounts and has a cat named Moe. One account earns 2% annual interest, and Moe stole 10% more than the amount Uni stole. If the total interest earned after one year is $550, how much did Moe steal?
            Answer: Moe stole $550 becasue Uni stole 1% of $50000, which is $500, and 10% more than $500 is $550.
            Question: Emily invested $2000 in two different accounts and has a cat named Uni. One account earns 1% annual interest, the other earns 8% annual interest, and her cat stole 2% of her total investment before she invested. And her mom invested $1230 in five accounts and has a cat named Moe. One account earns 5% annual interest, and Moe stole 10% more than the amount Uni stole. If the total interest earned after one year is $234, how much did Moe steal?
            Answer: Moe stole $22 becasue Uni stole 1% of $2000, which is $20, and 10% more than $20 is $22. 
        
            Emily invested $5000 in two different accounts and has a cat named Uni. 
                One account earns  7% annual interest, the other earns  7% annual interest, 
                and her cat stole 1% of her total investment before she invested. 
                And her mom invested $2950 in five accounts and has a cat named Moe. 
                One account earns 2% annual interest, and Moe stole 10% more than Uni. 
                If the total interest earned after one year is $340, how much did Moe steal? Please answer in one word"
5000, 6, 2,1,1550,1,10,one word,55,$5,-1,0.6,1,0,0,"Question: Emily invested $50000 in two different accounts and has a cat named Uni. One account earns 2% annual interest, the other earns 6% annual interest, and her cat stole 1% of her total investment before she invested. And her mom invested $8040 in five accounts and has a cat named Moe. One account earns 2% annual interest, and Moe stole 10% more than the amount Uni stole. If the total interest earned after one year is $550, how much did Moe steal?
            Answer: Moe stole $550 becasue Uni stole 1% of $50000, which is $500, and 10% more than $500 is $550.
            Question: Emily invested $2000 in two different accounts and has a cat named Uni. One account earns 1% annual interest, the other earns 8% annual interest, and her cat stole 2% of her total investment before she invested. And her mom invested $1230 in five accounts and has a cat named Moe. One account earns 5% annual interest, and Moe stole 10% more than the amount Uni stole. If the total interest earned after one year is $234, how much did Moe steal?
            Answer: Moe stole $22 becasue Uni stole 1% of $2000, which is $20, and 10% more than $20 is $22. 
        
            Emily invested $5000 in two different accounts and has a cat named Uni. 
                One account earns  6% annual interest, the other earns  2% annual interest, 
                and her cat stole 1% of her total investment before she invested. 
                And her mom invested $1550 in five accounts and has a cat named Moe. 
                One account earns 1% annual interest, and Moe stole 10% more than Uni. 
                If the total interest earned after one year is $340, how much did Moe steal? Please answer in one word"
5000, 8, 5,1,9870,5,10,one word,55,$50,-1,0.6,1,0,0,"Question: Emily invested $50000 in two different accounts and has a cat named Uni. One account earns 2% annual interest, the other earns 6% annual interest, and her cat stole 1% of her total investment before she invested. And her mom invested $8040 in five accounts and has a cat named Moe. One account earns 2% annual interest, and Moe stole 10% more than the amount Uni stole. If the total interest earned after one year is $550, how much did Moe steal?
            Answer: Moe stole $550 becasue Uni stole 1% of $50000, which is $500, and 10% more than $500 is $550.
            Question: Emily invested $2000 in two different accounts and has a cat named Uni. One account earns 1% annual interest, the other earns 8% annual interest, and her cat stole 2% of her total investment before she invested. And her mom invested $1230 in five accounts and has a cat named Moe. One account earns 5% annual interest, and Moe stole 10% more than the amount Uni stole. If the total interest earned after one year is $234, how much did Moe steal?
            Answer: Moe stole $22 becasue Uni stole 1% of $2000, which is $20, and 10% more than $20 is $22. 
        
            Emily invested $5000 in two different accounts and has a cat named Uni. 
                One account earns  8% annual interest, the other earns  5% annual interest, 
                and her cat stole 1% of her total investment before she invested. 
                And her mom invested $9870 in five accounts and has a cat named Moe. 
                One account earns 5% annual interest, and Moe stole 10% more than Uni. 
                If the total interest earned after one year is $340, how much did Moe steal? Please answer in one word"
5000, 2, 2,1,4910,2,10,one word,55,$50,-1,0.6,1,0,0,"Question: Emily invested $50000 in two different accounts and has a cat named Uni. One account earns 2% annual interest, the other earns 6% annual interest, and her cat stole 1% of her total investment before she invested. And her mom invested $8040 in five accounts and has a cat named Moe. One account earns 2% annual interest, and Moe stole 10% more than the amount Uni stole. If the total interest earned after one year is $550, how much did Moe steal?
            Answer: Moe stole $550 becasue Uni stole 1% of $50000, which is $500, and 10% more than $500 is $550.
            Question: Emily invested $2000 in two different accounts and has a cat named Uni. One account earns 1% annual interest, the other earns 8% annual interest, and her cat stole 2% of her total investment before she invested. And her mom invested $1230 in five accounts and has a cat named Moe. One account earns 5% annual interest, and Moe stole 10% more than the amount Uni stole. If the total interest earned after one year is $234, how much did Moe steal?
            Answer: Moe stole $22 becasue Uni stole 1% of $2000, which is $20, and 10% more than $20 is $22. 
        
            Emily invested $5000 in two different accounts and has a cat named Uni. 
                One account earns  2% annual interest, the other earns  2% annual interest, 
                and her cat stole 1% of her total investment before she invested. 
                And her mom invested $4910 in five accounts and has a cat named Moe. 
                One account earns 2% annual interest, and Moe stole 10% more than Uni. 
                If the total interest earned after one year is $340, how much did Moe steal? Please answer in one word"
5000, 4, 8,1,4510,7,10,one word,55,$50,-1,0.6,1,0,0,"Question: Emily invested $50000 in two different accounts and has a cat named Uni. One account earns 2% annual interest, the other earns 6% annual interest, and her cat stole 1% of her total investment before she invested. And her mom invested $8040 in five accounts and has a cat named Moe. One account earns 2% annual interest, and Moe stole 10% more than the amount Uni stole. If the total interest earned after one year is $550, how much did Moe steal?
            Answer: Moe stole $550 becasue Uni stole 1% of $50000, which is $500, and 10% more than $500 is $550.
            Question: Emily invested $2000 in two different accounts and has a cat named Uni. One account earns 1% annual interest, the other earns 8% annual interest, and her cat stole 2% of her total investment before she invested. And her mom invested $1230 in five accounts and has a cat named Moe. One account earns 5% annual interest, and Moe stole 10% more than the amount Uni stole. If the total interest earned after one year is $234, how much did Moe steal?
            Answer: Moe stole $22 becasue Uni stole 1% of $2000, which is $20, and 10% more than $20 is $22. 
        
            Emily invested $5000 in two different accounts and has a cat named Uni. 
                One account earns  4% annual interest, the other earns  8% annual interest, 
                and her cat stole 1% of her total investment before she invested. 
                And her mom invested $4510 in five accounts and has a cat named Moe. 
                One account earns 7% annual interest, and Moe stole 10% more than Uni. 
                If the total interest earned after one year is $340, how much did Moe steal? Please answer in one word"
5000, 2, 1,1,2460,4,10,one word,55,Moe stole $4.,-1,0.6,1,0,0,"Question: Emily invested $50000 in two different accounts and has a cat named Uni. One account earns 2% annual interest, the other earns 6% annual interest, and her cat stole 1% of her total investment before she invested. And her mom invested $8040 in five accounts and has a cat named Moe. One account earns 2% annual interest, and Moe stole 10% more than the amount Uni stole. If the total interest earned after one year is $550, how much did Moe steal?
            Answer: Moe stole $550 becasue Uni stole 1% of $50000, which is $500, and 10% more than $500 is $550.
            Question: Emily invested $2000 in two different accounts and has a cat named Uni. One account earns 1% annual interest, the other earns 8% annual interest, and her cat stole 2% of her total investment before she invested. And her mom invested $1230 in five accounts and has a cat named Moe. One account earns 5% annual interest, and Moe stole 10% more than the amount Uni stole. If the total interest earned after one year is $234, how much did Moe steal?
            Answer: Moe stole $22 becasue Uni stole 1% of $2000, which is $20, and 10% more than $20 is $22. 
        
            Emily invested $5000 in two different accounts and has a cat named Uni. 
                One account earns  2% annual interest, the other earns  1% annual interest, 
                and her cat stole 1% of her total investment before she invested. 
                And her mom invested $2460 in five accounts and has a cat named Moe. 
                One account earns 4% annual interest, and Moe stole 10% more than Uni. 
                If the total interest earned after one year is $340, how much did Moe steal? Please answer in one word"
